"Name","Dragon.Year","Sex","Time.in.pop","ActiveFungus","ActiveFungus_L","InfectedDensity.Annual","X","Y"
"Barron",2015,"Male",1613.9875,0,0,3.52220148247859e-05,769.4,165.4
"Bataleur",2015,"Male",102,0,0,0,726,39
"Batman",2015,"Male",0,0,0,0,708,40
"Baxter",2015,"Male",0,0,0,0,736,41
"Beans",2015,"Female",1687.54545454545,0,0,0,724.772727272727,40
"Beatle",2015,"Male",0,0,0,0,708,38
"Bec",2015,"Female",999.4,0,0,0,724.4,63.4
"Ben",2015,"Male",313.533333333333,0,0,1.27268739105271e-06,750.533333333333,140.133333333333
"Beth",2015,"Female",1011.83333333333,0,0,8.98480430858285e-07,758.5,166.166666666667
"Bev",2015,"Female",249.361111111111,0,0,0,748.444444444444,81.3055555555556
"Biel",2015,"Male",198.533333333333,0,0,1.11343142163022e-05,756.066666666667,194.066666666667
"Bilbo",2015,"Male",0,0,0,0,723,38
"Binky",2015,"Female",1477.71428571429,0,0,3.99934160760067e-05,761.380952380952,146.190476190476
"Birdy",2015,"Female",1549.75,0,0,0,716.5,54.25
"Blab",2015,"Female",306.973684210526,0,0,1.68179218367358e-06,751.789473684211,131.657894736842
"Blind",2015,"Female",11.75,0,0,0.000288516863387359,787,157.75
"Blip",2015,"Female",1383,0,0,5.86165767099496e-05,770,135
"Blondie",2015,"Female",1465,0,0,0,730.5,84.5
"Bo",2015,"Male",1458.64705882353,0,0,5.7064604395067e-05,764.058823529412,138.764705882353
"Bongo",2015,"Male",1455.53846153846,0,0,4.9969228436944e-05,762.538461538462,163.461538461538
"Brad",2015,"Male",0,0,0,0,747,80
"Brave",2015,"Female",107,0,0,1.13128889405554e-06,747,175
"Broccoli",2015,"Male",1055.78260869565,0,0,7.84655070910512e-08,728.347826086957,113.608695652174
"Brock",2015,"Male",720.636363636364,0,0,0,713.818181818182,17.5454545454545
"Brutus",2015,"Male",0,0,0,0,738,7
"Bub",2015,"Male",512.090909090909,0,0,0,725.818181818182,40.5454545454545
"Bubbles",2015,"Male",157.75,0,0,0,713.5,46.625
"Buddy",2015,"Male",1621.78888888889,0,0,1.56558982232523e-06,762.722222222222,124.533333333333
"Bulb",2015,"Male",928,0,0,0.000100046877260127,774,134
"Burrito",2015,"Male",287.176470588235,0,0,0,736.176470588235,14.6470588235294
"Callum",2015,"Male",0,0,0,0,740,23
"Cameron",2015,"Male",829.666666666667,0,0,5.16313978331626e-06,740.333333333333,137.166666666667
"Carambola",2015,"Male",399,0,0,0,738,48
"Carrot",2015,"Female",250.083333333333,0,0,0.000108194321397518,784.666666666667,161.666666666667
"Cashew",2015,"Male",1556.54545454545,0,0,1.46440617732549e-07,743.30303030303,120.121212121212
"Cath",2015,"Female",2.5,0,0,0,746.5,117
"Cesc",2015,"Male",1119.80327868852,0,0,7.41217253710089e-07,744.393442622951,63.0983606557377
"Chagrin",2015,"Male",1087.16666666667,0,0,8.84061779075117e-05,765.833333333333,130.833333333333
"Chandy",2015,"Female",1175.96666666667,0,0,0.000242069501320012,777.166666666667,154.333333333333
"Cheska",2015,"Female",1556.5,0,0,4.20810564483838e-07,762.5,122
"Chickpea",2015,"Female",0,0,0,0,738,88
"China",2015,"Female",895.5,0,0,0,722.5,29
"Chop",2015,"Female",196.058823529412,0,0,6.80723464772888e-08,759.235294117647,109.705882352941
"Clayton",2015,"Male",179,0,0,0,767,100
"Clover",2015,"Male",1647.5,0,0,2.54552609294736e-06,759.794117647059,121.823529411765
"Coke",2015,"Male",1118.23076923077,0,0,0,733.692307692308,39.3846153846154
"Cole",2015,"Male",912.862068965517,0,0,0.000871702523371546,786.844827586207,154.827586206897
"Connan",2015,"Male",23,0,0,0,746.4,104.2
"Consuela",2015,"Female",1058.79411764706,0,0,0,736.235294117647,47.6764705882353
"Coriander",2015,"Female",220.632911392405,0,0,0.000487643773723838,778.063291139241,153.316455696203
"Cramer",2015,"Male",957,0,0,7.31205765670001e-06,758.75,173.25
"Crayola",2015,"Female",819.5,0,0,0,718,65
"Cuddles",2015,"Female",1055.2,0,0,1.18418265138554e-09,752.6,102
"Dan",2015,"Male",1095.91891891892,0,0,1.00339918692052e-05,756.716216216216,151.067567567568
"Dancer",2015,"Male",1522.4,0,0,0,719.733333333333,59.6333333333333
"Danny",2015,"Male",271.555555555556,0,0,0,737.333333333333,19.7222222222222
"Delilah",2015,"Female",1077.52941176471,0,0,1.39384339249732e-06,762.607843137255,124.313725490196
"Demelza",2015,"Female",359.266666666667,0,0,1.22831660098427e-10,737.066666666667,106.466666666667
"Diego",2015,"Male",624.892857142857,0,0,1.05420886637425e-05,746.446428571429,159.035714285714
"Dina",2015,"Female",696.34375,0,0,1.1523681184201e-05,754.09375,138.0625
"Dinosaurus",2015,"Female",21.5,0,0,1.99332186915914e-05,758,175.5
"Dipper",2015,"Female",667.722222222222,0,0,0,763.333333333333,87.7777777777778
"Dirty",2015,"Female",1157,0,0,0,714,45
"Diva",2015,"Female",401.058823529412,0,0,9.98711136251718e-06,754.705882352941,92.9117647058823
"Dixie",2015,"Female",1463.5,0,0,1.12515623450213e-06,760.5,119.5
"Dobby",2015,"Male",733.545454545455,0,0,3.97297960625007e-06,760.136363636364,123.772727272727
"Dolenta",2015,"Female",13.5,0,0,0,720,106
"Dominique",2015,"Male",985.5,0,0,0.000155116887466842,808.5,183.5
"Dora",2015,"Female",1678,0,0,2.46874697471473e-08,764,129
"Dre",2015,"Male",1615,0,0,0,735.533333333333,63.6
"Drogo",2015,"Male",1611.77777777778,0,0,0.000124639236504239,762.222222222222,131.962962962963
"Drummer",2015,"Male",1533.66666666667,0,0,0,740.166666666667,30
"Dude",2015,"Male",20,0,0,0,751,27.4
"Dumbo",2015,"Male",23.5652173913043,0,0,4.69530786378917e-09,748.739130434783,169.739130434783
"Dumpling",2015,"Male",1554.40476190476,0,0,0,737.47619047619,45.8809523809524
"Dumpy",2015,"Male",391,0,0,8.66383401019499e-07,771.6,179.2
"Earl",2015,"Male",1478.5,0,0,1.07309625902239e-05,750.625,129.6875
"Elaine",2015,"Female",1108.71428571429,0,0,0,712.214285714286,42.8571428571429
"Elektra",2015,"Female",8,0,0,0,720.666666666667,11
"Eli",2015,"Female",876,0,0,1.20452597565883e-06,746,191
"Ellen",2015,"Female",376.666666666667,0,0,0,717.333333333333,59.6666666666667
"Elowen",2015,"Female",206.6,0,0,8.61004713257842e-07,758.4,122.2
"Emerald",2015,"Female",167.2,0,0,3.15116747271256e-06,717.7,34
"Ente",2015,"Male",1107.98113207547,0,0,7.20536765843091e-07,754.207547169811,128.698113207547
"Erin",2015,"Female",974.032786885246,0,0,3.36572218298854e-05,773,169.360655737705
"Eseld",2015,"Female",366,0,0,0.0024804162762315,782.769230769231,147.307692307692
"Esme",2015,"Female",1651.4406779661,0,0,0.00029379742573945,783.135593220339,159.932203389831
"ET",2015,"Male",0,0,0,1.70029892517559e-09,737,109
"Ethel",2015,"Female",1635.05405405405,0,0,5.62147085864941e-06,758.756756756757,134.378378378378
"Evi",2015,"Female",314.875,0,0,0.000211458103785072,774.35,167.375
"Fay",2015,"Female",1534.66666666667,0,0,0,741.666666666667,50.3333333333333
"Fern",2015,"Female",695.444444444444,0,0,2.28095255012054e-06,749.333333333333,197.666666666667
"Ffion",2015,"Female",381.709677419355,0,0,1.75683155805896e-06,745.451612903226,154.612903225806
"Fiore",2015,"Female",30,0,0,0,743.25,118
"Flash",2015,"Male",0,0,0,6.79264259524387e-07,763,149
"Flirty",2015,"Female",366.75,0,0,3.23644994417169e-12,723.142857142857,107.5
"Ford",2015,"Male",607.75,0,0,0,765.75,96.75
"Francine",2015,"Female",1076.86301369863,0,0,0,762.671232876712,93.3972602739726
"Frank",2015,"Male",342.486486486487,0,0,0,738.675675675676,16.5675675675676
"Fresh",2015,"Female",1078.07692307692,0,0,0,754.948717948718,87.1153846153846
"Fritter",2015,"Female",1080,0,0,5.86165767099496e-05,770,135
"Frogmouth",2015,"Male",326,0,0,0,719,12
"Gaga",2015,"Male",907.285714285714,0,0,0,727.214285714286,34.3571428571429
"Galaxy",2015,"Female",539,0,0,6.50918623522959e-05,766,142.5
"Gallion",2015,"Male",985.148148148148,0,0,0,752.37037037037,77.4814814814815
"Gargamel",2015,"Male",17.5,0,0,3.02824758183071e-10,725.5,108.5
"Georgia",2015,"Female",898,0,0,0,748,81
"Goofy",2015,"Male",78.25,0,0,1.29881167004724e-05,756.25,161.25
"Gretchen",2015,"Female",891,0,0,0.000103455430356444,775,133
"Gretel",2015,"Female",1617.19512195122,0,0,1.14493135725589e-06,746.80487804878,121.926829268293
"Grille",2015,"Male",1463.58333333333,0,0,0.000123687528212898,768.833333333333,138.333333333333
"Gru",2015,"Male",32,0,0,0,763.333333333333,120.666666666667
"Grumpy",2015,"Female",355.666666666667,0,0,2.34494055869472e-05,789.185185185185,169.074074074074
"Guacamole",2015,"Male",107,0,0,1.1445291097601e-05,756,196
"Gulliver",2015,"Male",26.125,0,0,2.78404358222079e-06,758.375,140.5
"Hades",2015,"Male",226.545454545455,0,0,8.55440356853782e-08,740.818181818182,21.6060606060606
"Hairy",2015,"Male",355.428571428571,0,0,0,713.714285714286,48.2857142857143
"Hakuna",2015,"Female",353.933333333333,0,0,2.37728959852268e-05,763.033333333333,142.6
"Hans",2015,"Male",126,0,0,4.39973889559644e-06,759,161
"Happy",2015,"Male",1435,0,0,1.81861654199941e-05,764,130
"Harpo",2015,"Male",1487,0,0,3.81335735598326e-06,763,123
"Harrison",2015,"Male",0,0,0,0,760,117
"Harvard",2015,"Male",879.5,0,0,0.000328155932960628,795,174.666666666667
"Hatty",2015,"Female",1444.2,0,0,2.50611939137521e-06,751.2,178.4
"Hazza",2015,"Male",703.342857142857,0,0,1.95797852830267e-06,758.828571428571,128.657142857143
"Heathcliffe",2015,"Male",1549,0,0,3.12237604073192e-05,763,154.5
"Hector",2015,"Male",1491.11764705882,0,0,0.000228653720237424,756.411764705882,142.058823529412
"Hercules",2015,"Male",228,0,0,0,735,25
"Hippo",2015,"Male",1101.11111111111,0,0,0.00158103615266411,771.166666666667,137.222222222222
"Holly",2015,"Female",1448,0,0,0,714,48
"Hook",2015,"Male",109,0,0,7.54366783949115e-07,790.5,144
"Horis",2015,"Female",1114.97872340426,0,0,0,717.127659574468,56.3191489361702
"Horse",2015,"Male",1202,0,0,0.00513589647534288,782,142
"Hulk",2015,"Male",178,0,0,2.98114405050449e-12,728.333333333333,107
"Hummus",2015,"Male",0,0,0,1.97747478480772e-06,775,166
"Humphrey",2015,"Male",194.111111111111,0,0,0,750.555555555556,151.888888888889
"Hydra",2015,"Female",0,0,0,0,748,170
"Hyena",2015,"Female",230,0,0,4.95872586961203e-06,750.666666666667,174.666666666667
"Ianson",2015,"Male",1074.5,0,0,6.71729579539989e-05,761.590909090909,137.681818181818
"Ideafix",2015,"Male",493,0,0,1.61310406513577e-06,737,133
"Indigo",2015,"Female",1515.66666666667,0,0,7.13324324671993e-05,774,131.333333333333
"Ingrid",2015,"Female",215.818181818182,0,0,2.80450496733491e-05,756.909090909091,140.454545454545
"Inka",2015,"Male",203.679245283019,0,0,0.0014911544255917,777.358490566038,145.433962264151
"Isaac",2015,"Male",457,0,0,0,772,105
"Ivy",2015,"Female",1645.96296296296,0,0,4.32669259267126e-07,762.518518518518,122.814814814815
"Jago",2015,"Male",227.666666666667,0,0,8.9000114836999e-05,770.5,146
"Jamie",2015,"Male",1606.55555555556,0,0,0.000171331338784819,763.555555555556,132.333333333333
"Jason",2015,"Male",208.478260869565,0,0,1.55949969324756e-06,752.869565217391,134.217391304348
"Jen",2015,"Female",368.547619047619,0,0,0.00339525498573163,784.119047619048,145.357142857143
"Joey",2015,"Male",808.6,0,0,3.03593245086002e-05,759.8,140.4
"Johnny",2015,"Male",1577.80555555556,0,0,0.00206807768193558,783.361111111111,147.611111111111
"Jordi",2015,"Male",258.142857142857,0,0,3.70619741606601e-10,726.428571428571,121.214285714286
"Joy",2015,"Female",41,0,0,0,730.142857142857,35
"Juan",2015,"Male",0,0,0,0.00015813014637873,772,187
"Judge",2015,"Male",1619.27777777778,0,0,0,744.611111111111,35.7777777777778
"Judy",2015,"Female",1574.1186440678,0,0,0,718.016949152542,56.6101694915254
"Jumper",2015,"Male",1467,0,0,1.29530732282043e-06,747,196
"Jungle",2015,"Female",178.307692307692,0,0,2.35523028535338e-05,752.615384615385,183.692307692308
"Juno",2015,"Female",329.9,0,0,2.15741377005507e-06,753.3,167.425
"Kaa",2015,"Female",1578.82352941176,0,0,0,716.882352941176,51.2352941176471
"Karin",2015,"Female",1088.43661971831,0,0,3.88495538352601e-07,758.112676056338,89.7183098591549
"Kelloggs",2015,"Female",178.833333333333,0,0,0,722.333333333333,35.3333333333333
"Kelvin",2015,"Male",1452.83333333333,0,0,1.28607575202174e-05,750.944444444444,130.333333333333
"Kiah",2015,"Female",278.969696969697,0,0,0,737.727272727273,44.3636363636364
"Kiara",2015,"Female",1055.78260869565,0,0,1.54811338697241e-05,770.260869565217,170.95652173913
"Kiarash",2015,"Male",728.266666666667,0,0,1.50107571440173e-09,752.8,109.866666666667
"Kirra",2015,"Female",1442,0,0,3.60992325205499e-07,760,116
"Kitcat",2015,"Male",1430,0,0,4.25977476752125e-06,739,155
"Kookaburra",2015,"Male",132,0,0,0.000126436207629926,817,183
"Kuzco",2015,"Male",0,0,0,0,735,30
"Larsson",2015,"Male",652.333333333333,0,0,0.000287970813871028,755.666666666667,131.333333333333
"Lavender",2015,"Female",822.2,0,0,7.31548755792503e-05,814.6,169.4
"Leona",2015,"Female",898.5,0,0,0,733.333333333333,46.5
"Lima",2015,"Female",912.25,0,0,0.000420896733081889,777.6,142.65
"Little",2015,"Female",0,0,0,0,734,18
"Llum",2015,"Female",224.392857142857,0,0,0.00170313830350897,784.107142857143,151.964285714286
"Loki",2015,"Male",334.947368421053,0,0,2.90692601085546e-06,763.184210526316,125.894736842105
"Lola",2015,"Female",1645,0,0,4.31447006021229e-07,764,134
"Loopy",2015,"Female",211,0,0,6.04613058978294e-11,721.8,106.6
"Loretta",2015,"Female",1629.07843137255,0,0,0.00161392328132761,777.56862745098,148.43137254902
"Luigi",2015,"Male",1622.44444444444,0,0,2.2909039438593e-08,751.75,88.1111111111111
"Luther",2015,"Male",106,0,0,0,733.666666666667,19.3333333333333
"Mabyn",2015,"Male",10.4285714285714,0,0,0,752.428571428571,122.571428571429
"Magnum",2015,"Male",1461.5,0,0,5.33463692368089e-05,761.75,150.9375
"Mal",2015,"Male",220.428571428571,0,0,1.36604267449164e-06,746.571428571429,127.380952380952
"Mango",2015,"Female",1629.625,0,0,0,714.625,46.78125
"Manny",2015,"Male",723.35,0,0,1.07877695727641e-05,762.95,139.675
"Marcos",2015,"Male",1433,0,0,0,736,41.75
"Marian",2015,"Female",238.833333333333,0,0,0,719.416666666667,62.4166666666667
"Mark",2015,"Male",894.625,0,0,3.9551184333406e-05,762.125,134.5
"Marley",2015,"Male",169.538461538462,0,0,3.64477363607086e-10,733.461538461538,26.8461538461538
"Martha",2015,"Female",838,0,0,2.88870688492459e-05,757,136
"Martin",2015,"Male",972.263157894737,0,0,8.65159099264338e-05,769.473684210526,160.368421052632
"Marzipan",2015,"Female",863,0,0,0,721.85,106.35
"Mason",2015,"Male",1427,0,0,7.2431889983198e-06,762,126
"Matisse",2015,"Female",0,0,0,2.158425152327e-05,774,130
"Meaty",2015,"Male",1773.83333333333,0,0,0,729.5,68.1666666666667
"Melon",2015,"Female",1597.32692307692,0,0,0,742.538461538462,51.1346153846154
"Mercury",2015,"Female",0,0,0,0,719,13
"Mercy",2015,"Female",1627.25490196078,0,0,0,750.411764705882,83.3333333333333
"Merlin",2015,"Male",653.117647058824,0,0,5.61211799101314e-05,782.470588235294,170.764705882353
"Mermaid",2015,"Female",36.5,0,0,0,720.5,106.833333333333
"Meryl",2015,"Female",38,0,0,0,747,131
"Mia",2015,"Female",222.833333333333,0,0,0,732.833333333333,52.3333333333333
"Michal",2015,"Female",1114.66666666667,0,0,1.08245078812345e-05,769.488888888889,168.911111111111
"Millie",2015,"Female",1611.2,0,0,6.17909529263858e-05,765.977777777778,138.466666666667
"Milu",2015,"Male",34.75,0,0,0,756.625,121.625
"Minnie",2015,"Female",212.36170212766,0,0,0.000470109276995399,780.191489361702,149.595744680851
"Miquel",2015,"Male",21,0,0,0,739.5,10
"Missy",2015,"Female",1582.46153846154,0,0,4.77937370753789e-06,757.076923076923,170.538461538462
"Molly",2015,"Female",1636.87096774194,0,0,6.49707131384404e-06,758.709677419355,129.677419354839
"Mowgli",2015,"Male",328.060606060606,0,0,5.23331444877705e-05,767.363636363636,167.69696969697
"Muffin",2015,"Female",1629.16923076923,0,0,0.00275689285864325,779.6,143.492307692308
"Mystery",2015,"Female",31,0,0,1.06812555717486e-07,738.666666666667,64
"Nala",2015,"Female",0,0,0,0,743,15
"Nate",2015,"Male",115.666666666667,0,0,0,724.666666666667,37.3333333333333
"Nefertiti",2015,"Female",46.6842105263158,0,0,0.000527589388764421,779.473684210526,151.947368421053
"Nigella",2015,"Female",1013.22222222222,0,0,0.0019335826348189,788.888888888889,150.444444444444
"Nugget",2015,"Female",672.166666666667,0,0,0,718.166666666667,54.8333333333333
"ObiWan",2015,"Male",161.666666666667,0,0,9.96952196307477e-07,736.666666666667,138.333333333333
"Ocean",2015,"Female",225.793103448276,0,0,0,730.103448275862,39.1034482758621
"Odin",2015,"Male",203,0,0,0,767,98.5
"Oliver",2015,"Male",1014.22222222222,0,0,0,715.666666666667,49.4444444444444
"Oreo",2015,"Male",1458.33333333333,0,0,0,737.666666666667,16.3333333333333
"Palkana",2015,"Female",162,0,0,5.93811838156522e-06,751.666666666667,197.166666666667
"Pancake",2015,"Female",1610.52727272727,0,0,1.33343779164571e-06,762.381818181818,123.454545454545
"Panoramix",2015,"Male",280.2,0,0,0,715.6,52.45
"Paqueratte",2015,"Female",1060.36842105263,0,0,0,711.763157894737,42.8947368421053
"Paul",2015,"Male",1674.68421052632,0,0,8.91790549841084e-07,758.026315789474,119.657894736842
"Peacan",2015,"Female",1593.98765432099,0,0,0.00302016700293194,785.308641975309,145.296296296296
"Peaches",2015,"Female",1633.87012987013,0,0,0,738.571428571429,45.7012987012987
"Peanut",2015,"Male",1071.68421052632,0,1,0.00266851301287674,785.736842105263,148.631578947368
"Pear",2015,"Female",1094.77777777778,0,0,1.18284054703357e-06,761.333333333333,122.296296296296
"Pesol",2015,"Male",644.818181818182,0,0,1.33857341181568e-05,746.636363636364,136.272727272727
"Petit",2015,"Male",0,0,0,0,710,41
"Phobos",2015,"Female",354.063829787234,0,0,0,716.872340425532,109.106382978723
"Pine",2015,"Male",10.5,0,0,0,747,118.5
"Pinky",2015,"Female",1646,0,0,0,760,134
"Pippa",2015,"Female",880.5,0,0,8.3517076007012e-05,774.166666666667,132.333333333333
"Piran",2015,"Female",214.2,0,0,0,718.6,31
"Pistatxo",2015,"Male",1053.27083333333,0,0,3.75442295917124e-05,762.833333333333,131.895833333333
"Pixie",2015,"Female",1611.29411764706,0,0,2.90197222337955e-05,757.558823529412,150.558823529412
"Polly",2015,"Female",1001.72413793103,0,0,8.93667399075639e-12,720.896551724138,111.172413793103
"Pop",2015,"Female",68.1666666666667,0,0,0.0001211947086223,724.5,41
"Porridge",2015,"Male",1576.4,0,0,0.000207682984927602,773.566666666667,154.066666666667
"Posidonia",2015,"Female",36.7272727272727,0,0,7.11446756238241e-05,763.727272727273,129.636363636364
"Potato",2015,"Male",1097.49056603774,0,0,4.04045263777732e-11,720.584905660377,105.490566037736
"Puff",2015,"Male",195.142857142857,0,0,1.15431514502688e-08,732,119.714285714286
"Puppet",2015,"Male",1624.17391304348,0,0,2.31806939308803e-10,736.478260869565,95.1304347826087
"Quad",2015,"Male",1654.69230769231,0,0,4.96783225452268e-05,783.984615384615,165.461538461538
"Quesadilla",2015,"Female",0,0,0,0,725,57
"Quick",2015,"Male",1670.11764705882,0,0,4.2858211910976e-08,761.647058823529,121.882352941176
"Rafiki",2015,"Male",241.382978723404,0,0,2.06982992763103e-06,758.36170212766,168.617021276596
"Rain",2015,"Female",315.173913043478,0,0,5.44963423433947e-05,756.304347826087,142.130434782609
"Rainbow",2015,"Female",356.861111111111,0,0,0,719.833333333333,104.361111111111
"Rankin",2015,"Male",678.928571428571,0,0,0,759.535714285714,92.1964285714286
"Recte",2015,"Male",4.66666666666667,0,0,2.77040942176492e-06,779.666666666667,164.666666666667
"Reina",2015,"Female",0,0,0,0,714,47
"Rex",2015,"Female",157,0,0,0,725.888888888889,36.4444444444444
"Riana",2015,"Female",995,0,0,0.000554060869317101,800,157
"Ripper",2015,"Male",631.3,0,0,1.90077691794118e-06,748.1,172.7
"Rogue",2015,"Male",1711,0,0,0,763,124
"Roland",2015,"Male",167.333333333333,0,0,1.92871648352318e-07,758.333333333333,121.5
"Rolley",2015,"Female",1482.36363636364,0,0,6.35347453743726e-05,767.181818181818,136.090909090909
"Rooty",2015,"Male",1040.41176470588,0,0,0,726.617647058824,38.8529411764706
"Runner",2015,"Male",763.434782608696,0,0,1.78826542432069e-06,751.260869565217,193.347826086957
"Salshot",2015,"Female",187.875,0,0,0,744,52.625
"Sandy",2015,"Female",1641.2,0,0,6.23388079258795e-06,760.244444444444,132.088888888889
"Sansa",2015,"Female",1121.73076923077,0,0,8.34327349031919e-08,763.307692307692,92.6538461538462
"Saturn",2015,"Female",324.533333333333,0,0,0,718.4,57.8
"Sawyer",2015,"Male",1653.38461538462,0,0,7.07705299028098e-07,749.230769230769,82.2307692307692
"Scott",2015,"Male",226.5,0,0,0,741.5,18
"Scout",2015,"Male",1653.59090909091,0,0,1.33583600356891e-05,761.363636363636,125.681818181818
"Scruffy",2015,"Male",950.51724137931,0,0,0.000176251030737401,768.793103448276,136.448275862069
"Seb",2015,"Male",1577.6,0,0,0.0013875921893926,782.9,145.4
"Sesame",2015,"Male",251.666666666667,0,0,5.42690786452742e-06,750.833333333333,135.333333333333
"Shane",2015,"Male",2,0,0,0,710.666666666667,41.6666666666667
"Shirley",2015,"Female",0,0,0,0,732,13
"Simba",2015,"Male",0,0,0,0,719,35
"Sister",2015,"Female",0,0,0,1.38493691810836e-06,746,184
"Sixer",2015,"Male",1442.66666666667,0,0,7.19338670530885e-05,770.333333333333,134.666666666667
"Skitt",2015,"Female",1531.54545454545,0,0,0,715.727272727273,58.0909090909091
"Smaug",2015,"Male",254.2,0,0,1.36784146151919e-06,739.7,128.4
"Snape",2015,"Male",541.5,0,0,4.12030685484434e-08,730.666666666667,117.833333333333
